pl_orbsmax,pl_masse
1.100000,1500.00000
3.400000,760.00000
4.300000,3690.00000
10.200000,2700.00000
0.900000,6.70000
0.900000,6.70000
3.030000,871.00000
,
2.010000,7.47000
0.950000,3.23000
0.930000,3.24000
4.180000,20.58000
4.130000,21.77000
2.220000,8.28000
0.190000,5720.00000
3.300000,5720.00000
0.240000,33.70000
0.240000,33.70000
1.450000,1300.00000
1.510000,1700.00000
1.390000,890.00000
1.490000,1500.00000
1.090000,210.00000
0.950000,200.00000
,7945.71018
,7627.88177
,6674.39655
,11441.82265
,11759.65106
,8581.36699
,5403.08292
,4767.42610
,3813.94088
,5720.91133
,5403.08292
,3813.94088
1.170000,25.00000
1.110000,11.30000
2.880000,69.00000
2.740000,46.00000
1.450000,4.83000
1.450000,4.83000
1.630000,4.83000
1.630000,4.83000
8.300000,1200.00000
1.540000,200.00000
0.390000,180.00000
0.480000,190.00000
0.530000,200.00000
0.370000,150.00000
0.270000,180.00000
100.000000,
1.613000,7532.57100
,
0.530000,
,
,
,
,
,
,
,
,
,
,
,
,
0.032600,258.07796
0.014300,687.14846
,
0.201000,109.33352
,
,
0.075700,66.10864
,
,
0.054900,1538.29720
,
0.040300,29.24036
0.044100,238.68913
0.052300,211.99155
0.039100,242.82090
,
0.044800,129.99182
,
0.063000,235.19420
,
0.313000,947.12865
,
0.023600,750.07504
0.050400,194.82881
0.047900,165.27077
,
0.038800,203.09235
0.023000,756.43540
,
0.019000,20.60000
,
,
,
0.038200,72.78307
,
0.016770,425.57437
0.035000,295.58190
,
0.058000,921.70700
,
5.380000,2196.11000
5.350000,2329.60000
3.430000,731.00000
3.390000,724.62200
3.120000,
,
,
3.300000,730.97800
,
4.300000,830.00000
3.000000,480.00000
,635.65681
3.600000,1200.00000
,635.65681
2.100000,1100.00000
3.600000,1200.00000
2.100000,1100.00000
3.400000,13.20000
3.500000,14.10000
2.700000,13.00000
2.600000,5.50000
2.300000,230.00000
2.300000,231.00000
4.500000,86.00000
4.600000,86.00000
2.170000,144.00000
2.590000,80.00000
2.800000,20.00000
15.000000,57.00000
1.700000,1500.00000
0.500000,2200.00000
8.000000,57.00000
0.500000,2100.00000
,
8.000000,60.00000
2.720000,170.00000
1.500000,140.00000
1.890000,280.00000
1.510000,180.00000
3.820000,35.00000
4.000000,46.10000
4.630000,220.00000
4.800000,270.00000
0.870000,588.00000
0.860000,578.00000
0.890000,601.00000
3.200000,830.00000
,
3.800000,1200.00000
3.450000,868.00000
0.740000,120.00000
4.300000,123.00000
1.600000,150.00000
1.600000,150.00000
4.430000,53.10000
2.500000,24.00000
2.700000,34.00000
2.200000,20.00000
3.100000,39.00000
2.600000,35.00000
2.800000,41.00000
2.600000,30.00000
2.700000,36.00000
2.200000,25.00000
2.100000,21.00000
2.400000,31.00000
3.000000,34.00000
0.800000,4100.00000
0.790000,4400.00000
3.600000,92.00000
0.702000,1.66000
,
,
0.883000,2.32000
,
,
0.390000,3020.00000
17.980000,3150.00000
,
,
2.600000,200.00000
1.800000,860.00000
1.800000,860.00000
3.480000,206.58846
2.970000,150.00000
3.110000,160.00000
3.480000,206.58846
3.490000,181.16219
4.530000,1169.60854
2.560000,1185.49996
4.400000,982.00000
,
1.500000,55.00000
,
1.500000,55.30000
1.700000,83.70000
2.700000,83.30000
1.750000,180.00000
0.730000,230.00000
1.600000,1100.00000
1.200000,1200.00000
1.600000,1100.00000
1.200000,1200.00000
2.700000,21.00000
2.100000,21.00000
2.700000,21.00000
2.100000,21.00000
2.700000,21.00000
2.100000,21.00000
2.100000,21.00000
2.700000,21.00000
2.700000,21.00000
2.100000,21.00000
2.100000,21.00000
2.700000,21.00000
2.700000,21.00000
2.700000,21.00000
2.100000,21.00000
2.100000,21.00000
2.070000,807.00000
2.620000,17.90000
,
,
0.780000,127.00000
0.850000,136.00000
0.550000,740.90000
0.560000,837.20000
0.850000,138.00000
0.770000,126.00000
5.400000,1300.00000
5.400000,1300.00000
3.280000,957.00000
6.400000,1330.00000
3.150000,874.00000
3.900000,1400.00000
3.040000,372.00000
4.190000,871.00000
1.680000,140.00000
1.710000,140.00000
1.700000,140.00000
2.010000,232.01474
2.130000,225.65817
2.000000,200.23190
2.230000,235.19302
2.040000,4253.00000
2.170000,4253.00000
1.160000,1.43000
1.160000,1.43000
1.980000,5.10000
1.160000,1.43000
2.150000,5.10000
1.160000,1.43000
1.160000,1.43000
1.160000,1.43000
1.160000,1.43000
1.160000,1.43000
,
3.400000,250.00000
11.500000,1580.00000
3.688000,7.58100
3.913000,3.26900
3.727000,8.95000
2.575000,60.10000
2.424000,127.00000
3.500000,130.00000
,
1.800000,9.00000
1.800000,9.00000
4.060000,160.00000
3.920000,1760.00000
2.730000,959.84179
1.020000,515.00000
1.020000,505.00000
,
4.710000,4183.00000
4.720000,4218.00000
2.970000,3283.00000
3.040000,3585.00000
,
,
1.180000,4.43000
1.180000,4.50000
,
,
0.590000,240.00000
,
2.540000,14.62011
2.410000,14.62011
1.910000,2.68000
1.840000,5.87000
2.820000,4.87000
1.750000,5.27000
2.530000,5.47000
1.690000,4.83000
1.890000,2.40000
2.980000,28.92239
2.840000,47.67426
2.860000,44.49598
1.800000,6.40000
3.000000,16.30000
3.000000,16.30000
3.000000,16.30000
3.000000,16.30000
3.000000,16.30000
3.000000,16.30000
2.200000,20.10000
2.200000,20.10000
2.200000,20.10000
2.200000,20.10000
2.200000,20.10000
2.200000,20.10000
1.064000,6.22800
1.103000,6.55400
2.720000,101.70509
2.770000,1.19000
0.920000,14.69000
0.970000,13.93000
3.020000,1.30000
0.630000,3.96000
0.720000,3.96000
3.300000,1200.00000
1.500000,350.00000
5.000000,1500.00000
4.600000,1200.00000
2.000000,350.00000
3.400000,1400.00000
1.450000,514.88202
1.430000,524.41687
1.020000,66.74397
1.310000,85.81367
1.240000,120.77479
1.280000,82.63539
1.190000,120.77479
1.340000,117.59651
1.410000,533.95172
1.750000,282.86728
3.590000,425.89007
2.000000,6.40000
1.800000,570.00000
0.800000,570.00000
1.800000,570.00000
0.800000,570.00000
0.800000,890.00000
0.800000,890.00000
0.800000,890.00000
0.800000,890.00000
4.110000,289.22385
3.130000,273.33243
4.060000,289.22385
2.960000,19.06970
4.010000,13.66662
3.230000,17.79839
1.540000,8.40000
1.140000,2.10000
1.870000,60.38740
0.860000,63.56568
1.680000,63.56568
0.900000,60.38740
1.820000,63.56568
4.610000,220.00000
4.750000,240.00000
,
4.510000,210.00000
3.630000,301.93699
,301.93699
1.210000,314.65012
3.300000,240.00000
1.360000,308.29355
2.800000,1400.00000
2.800000,1400.00000
1.837000,2265.79871
1.840000,2264.20957
5.201000,2253.40341
5.079000,2210.17874
1.840000,2262.93826
2.800000,1976.89269
1.230000,162.09249
3.130000,1061.54688
2.180000,1036.12061
3.290000,1020.22919
3.290000,1090.15144
5.320000,3222.78005
2.770000,3248.20632
6.990000,1061.54688
2.650000,4513.16338
1.650000,2.00000
1.670000,2.00000
1.450000,1.80000
1.900000,2.50000
3.400000,2.46000
3.400000,2.50000
3.400000,2.48000
3.200000,699.22250
3.000000,794.57102
3.500000,1716.27340
2.900000,985.26806
2.700000,37.10000
2.700000,37.10000
2.700000,37.10000
2.700000,37.10000
2.700000,37.10000
2.700000,37.10000
,193.87630
0.045160,216.12440
,
0.043500,359.14790
,209.76780
0.043400,197.04600
,200.23290
0.041620,181.16310
,
,
0.046510,171.62820
0.047000,168.44990
,165.27160
0.046890,247.90740
0.046760,174.80650
0.047000,168.44990
0.046890,174.79900
,
0.047300,
,165.27160
,
,
0.022890,400.44900
0.022900,419.53560
0.022780,394.10920
0.022900,432.24880
,
,
0.022650,390.93090
0.022990,343.25640
,
0.022800,429.07050
0.030350,375.02000
,378.20000
0.030260,371.86110
0.030360,858.14100
0.030290,371.86110
0.030600,320.99000
,362.32620
0.052050,340.07810
0.051000,320.99500
0.052050,336.89980
0.051060,216.12440
0.051050,238.37250
0.051000,327.35100
0.023830,441.77000
0.023860,413.17900
,410.00070
,394.10920
0.023850,1048.83900
0.024530,448.14030
,
0.019420,441.76500
,375.03940
0.022500,286.04700
0.040400,1379.38220
0.030800,1430.17500
,
0.040470,1398.45200
,6674.43000
243.000000,4449.62000
22.200000,
22.000000,2542.64000
20.000000,953.49000
20.600000,
34.500000,
34.000000,635.66000
0.652000,169.00000
0.845400,
,
0.836000,
0.845400,
,25426.40000
,
0.828000,
0.845400,
,
,
,
,
0.037340,734.16000
10.260000,
0.190000,
0.190000,0.02000
0.360000,
0.360000,
0.360000,4.30000
0.470000,
0.460000,3.90000
0.470000,
23.000000,794.57500
0.004400,382.80000
0.010200,
27.000000,8581.36699
,
0.060000,
0.031760,
,
5.500000,
0.048500,
0.048000,
0.048560,
,
0.023430,346.42000
,
,
,
,
0.023320,411.27202
0.023130,410.95419
0.022980,405.23325
,
0.023430,422.71390
,
0.023430,
0.023430,419.85343
,
,
0.028600,233.92288
,
,
,
0.021490,790.41000
0.021360,783.76878
,
,
,
0.021600,826.35800
0.021530,792.63500
,
0.021530,785.04010
,
,
,
,
0.037830,1369.84730
,
,
,
,
0.028030,1938.76300
,
,
,
,
0.041270,1373.02560
,
,
0.042300,212.31044
0.035200,597.52040
,
,
0.047400,117.91493
,
,
,
0.023400,378.21770
,
,
210.000000,5085.00000
214.000000,
140.000000,
150.000000,3337.10000
157.000000,2860.00000
5.300000,
0.049600,
1100.000000,2542.64000
1100.000000,1906.98000
0.053660,
,4131.62000
0.030000,3082.82000
0.055000,1207.70000
0.096800,
0.500000,9.20000
0.780000,19.00000
0.940000,20.00000
0.500000,9.20000
0.913590,981.30000
0.902810,942.00000
0.898090,869.70000
0.867620,823.90000
0.872350,845.70000
0.883280,837.00000
,
0.120700,617.22586
,
0.051000,212.94503
0.369000,1951.46642
0.591000,
,
0.091030,16.90000
0.226300,
0.052000,10.15000
,
0.080000,
,
0.061520,13.50000
,
0.094290,2.50000
0.011800,
0.011590,9.95000
,
0.056100,1064.72516
,
0.043940,
,
,
0.070980,309.56642
,
,
,
,
,
,
,
,
,
,
,375.03752
,
0.034280,144.92975
,
0.028700,6.28000
,
,
,
0.039200,
0.387000,1112.39942
,
0.088600,
,
0.128800,15.40000
,
,
0.038260,5.90000
0.038450,6.91000
,6.69000
,
0.049000,8.10000
,
,
0.061000,8.80000
0.131000,5.30000
,
,
0.211000,14.80000
0.052100,
,
0.051860,9.50000
0.081800,
,
0.081400,6.63000
,
0.137000,13.60000
0.040700,140.16233
,
0.036700,8.56000
0.036600,8.60000
,
,
0.065700,13.20000
0.065600,11.80000
0.111600,11.84000
,
,
0.074500,15.90000
0.073600,13.50000
0.103700,6.40000
,
0.105800,2.20000
0.068800,
0.071100,96.40000
0.068400,
0.068000,
,
0.041200,24.60000
,
0.078300,
0.095000,5879.82553
,
,
,42.00000
0.042900,
,
0.049700,94.71287
,
0.059000,113.14691
,
0.026000,22.40000
,
,
0.062600,753.25710
,
0.460700,33.00000
,
0.460700,21.80000
0.794000,
,
,
,
0.058040,537.13001
,
0.023000,
0.019000,3.48000
,
0.071000,25.10000
,
,
0.108000,9.00000
,
0.046000,991.62463
0.007100,
,
,
,3.87000
,
0.061000,4.82000
,
,3.21000
,
,
,6.64000
0.028500,7.32000
,
0.106000,7.24000
0.090300,270.47333
,
,
0.058300,556.20250
0.070370,797.75330
,1004.33777
,
0.038900,731.00534
,
0.031380,375.03940
,
,
,
0.068640,314.65170
,
0.058000,387.75260
0.015450,4.91000
,
0.014900,10.14000
,7.57000
,
,
,
0.103000,41.31769
0.249000,200.23190
,
0.031440,
,
,3.09000
,3.78000
,
0.011557,3.43000
0.035240,251.40353
,
,
,
0.022600,
,
,26.10000
,
,
0.033548,6.36000
,
,5.50000
0.022900,48.80000
0.023500,56.60000
,
0.160000,28.30000
,
0.091400,1722.63860
,
,
0.039100,26.78000
,
0.029100,57.00000
,
0.044300,14.00000
,
,
0.070700,15.00000
,
0.117700,10.80000
0.117600,6.80000
0.026070,1.50000
0.037000,4.77000
,
,
0.059200,3.01000
0.078300,3.86000
,
0.103900,7.72000
,
0.127500,3.94000
0.048820,222.47988
,
,5.73800
,
0.008120,
,
0.012000,2.57000
0.053900,46.16870
,
0.043890,308.92921
,
,
0.061000,731.00534
,
0.100100,68.01528
,
0.021300,73.20000
0.337000,
,
0.020400,
,
,
0.158700,209.76780
0.019320,638.83510
,
0.100000,
,
0.425400,54.03083
,
0.807000,88.99195
,
0.042710,11.00000
,
0.087800,81.70000
0.300000,133.48860
,
,
,9.20000
0.092000,1398.44499
0.089200,1144.18227
,
,731.00534
,
,
,
0.011200,
,
0.068200,
,
0.063100,
0.109300,
,
0.088500,
,
0.113800,
0.153900,
,
0.075200,
0.050060,
,
0.101000,4.10000
,
0.101000,
0.137000,7.40000
0.138000,
,
,
0.025000,
,
0.040000,
,
0.017910,1595.49860
,
0.053300,4.70000
0.057000,6.37000
0.054000,15.00000
0.110800,1671.77742
,
0.050640,899.45439
,
,
0.051300,292.40213
,
0.075000,260.61929
,177.98391
0.206900,200.00000
,
,
0.129300,30.00000
,18.75188
0.828000,875.61726
,
,
,
,206.58846
0.033190,298.75870
,
,
,
,
0.022340,26.00000
0.089110,13.80000
,
0.095640,310.83618
,
0.155440,117.27868
0.085400,203.41018
,
0.050090,502.16888
,
0.145000,
,
,
0.009700,
,
0.136300,19.50000
,
,508.52545
0.158000,1900.61387
,
0.048710,71.51139
,
,
,
0.034100,
,
0.022800,
,
0.014400,
0.054300,105.83686
,
,
0.020200,
,
0.073000,
0.055900,2.68000
,
,
,
0.006400,
,
,
0.116600,1531.93292
,
0.049100,34.62000
,
,
,
0.057410,317.83000
,
0.151100,26.69759
,
0.249000,208.81326
,
,
0.067200,63.88351
,
0.152800,43.86032
,
0.041450,260.61929
,
,
0.057100,79.45710
,
0.063500,69.28659
0.300000,1112.39942
,
0.163000,
,
0.060700,122.68177
,
,193.87533
,
,
0.034500,8.80000
,
0.030600,
0.031970,1.58000
,
0.047200,
0.045260,6.15000
0.072100,4.78000
,
0.073300,
,
,
0.026900,
0.056900,139.84450
,
,
0.031850,309.88270
0.049300,225.65817
,
0.047500,117.59651
,
,
0.033860,533.95172
0.050500,197.05361
,
,
,
0.027090,211.35589
,
,
0.015900,57.20000
,
0.031440,721.47048
0.153000,1598.35906
,
,
0.067500,530.77344
,
0.042890,375.03752
0.041940,77.23230
0.043000,82.63539
,
0.045600,311.47184
,
0.081300,324.18498
,
0.027000,222.47988
0.026300,218.98377
,
0.038450,85.30000
,
,
0.043000,14.95000
,
0.042100,330.54154
0.046110,352.78953
,
,
0.035400,16.50000
,
0.046300,129.03833
,
0.074300,55.61997
,
0.041000,44.00000
0.022900,11.00000
,
0.058000,20.31000
,
0.113000,38.15000
,
1.570000,
,
0.044690,232.01474
,
0.052800,
0.057270,13.71000
0.093900,
,
0.101700,9.72000
,
0.308100,731.00534
,
0.052220,457.67291
0.048230,136.66622
,
0.033600,
,
,
0.039240,816.81901
0.040000,788.21445
0.056000,7.17000
,
,
0.118900,16.42000
,
,
0.011300,3.07000
,
0.052000,
,
0.098000,9.90000
,143.02278
,
,
0.052510,
0.081400,
,
0.201000,95.34852
,
,
0.133000,
0.040360,252.35576
,
0.016400,
,
0.028300,
,
,
0.082300,
0.120800,
,
0.768000,732.00000
,
,168.44906
,
,
0.349000,959.84179
1.152000,2946.26933
,
,
0.088800,4096.80817
,
0.119000,
0.055500,734.18362
,
0.097000,486.27990
,
,
0.018450,212.94503
,
0.011890,1.42000
0.012800,
,
,
,
,
0.065190,
,
,
0.143900,
0.158000,1036.12061
,
,
,
0.016480,166.85991
0.015900,147.15455
0.012000,4449.62000
,
,
0.019900,343.00000
,
,
,
0.034000,170.40000
0.052000,127.13136
,
0.029600,61.50000
,
,
0.040410,130.94530
,
,
0.098000,58.70000
,
0.057000,11.80000
0.012230,
,
,
,
0.025100,
,
0.332000,419.53350
,
0.129100,1147.36055
0.072300,1910.14873
,
0.010640,3.20000
,
0.010600,2.24000
0.010600,2.00000
0.010550,1.59000
0.089000,6.60000
0.088400,5.39000
0.088800,7.00000
,
0.088090,5.40000
0.156900,11.95000
0.159000,12.15000
0.158000,13.20000
0.327400,16.00000
0.330000,13.60000
0.328000,12.60000
0.027340,464.98529
,
0.249000,20.00000
,
,
,
,
,
,
0.067800,138.25536
0.048250,
,
,
0.070800,96.30201
,
0.048600,2011.86390
,
0.066080,279.69040
,
,
0.025000,23.60000
,
,
0.103800,392.83788
,
0.063700,
,
0.067700,
0.067700,
0.092900,
0.092900,
,
0.092500,
0.163300,
0.163300,
0.163000,
,
0.134000,
,
,
0.079280,
0.244700,
,
,
0.340500,
0.083000,
,
,
0.061800,5.72000
0.060000,9.79000
,
0.101100,9.32000
,
0.065200,4.00000
,
0.100000,5.30000
,
,
0.060000,878.00000
0.038000,9.67000
,
0.423000,
,
0.021770,18.46700
,
,
0.017100,
,
0.042200,4.53000
,
,
0.075000,9.60000
,
,
,
,
0.015980,39.09000
0.044350,349.61125
,
0.092000,301.93850
,
,
0.046660,211.99261
,
,
0.041657,16.13700
,
,
,
0.048660,
,
0.049800,16.00000
0.047960,826.35800
0.088000,37.00000
0.085980,
0.084700,794.57500
0.049630,55.30242
,
,
,
0.026360,9.10000
2.520000,
0.011534,
,
0.011540,1.37400
,
0.011110,
0.011110,0.85000
0.011548,1.01700
0.015815,1.15600
0.015210,1.38000
0.015800,1.30800
0.015220,
,
0.015790,
0.022270,0.38800
0.022260,
0.021440,0.41000
0.022280,0.29700
0.029283,0.77200
0.028170,0.62000
0.029240,
,
0.029250,0.69200
0.038490,1.03900
0.038534,0.93400
0.038774,
0.037100,0.68000
,
0.046815,
0.046877,1.14800
0.046830,1.32100
0.045100,1.34000
0.061890,0.32600
0.061935,0.33100
,
0.061866,
0.063000,
0.660000,
0.690000,
1.370000,
1.220000,
1.414000,
0.210000,
0.422000,
,6928.65927
162.000000,4449.62000
320.000000,1906.98000
,2288.36453
0.025200,
0.044300,
0.039250,238.99800
,
,
0.039460,241.86863
,
,
,
,
0.039260,221.52751
0.039300,238.36000
,
,
,266.97720
,
0.036700,380.44251
,380.76034
,380.76034
,
0.035630,382.03166
0.036350,398.24099
0.035560,381.10000
,
,
0.035670,383.30298
0.036700,457.67520
,
0.035570,385.20996
0.035400,
0.035580,381.39600
0.035030,457.67520
0.035550,
,
0.036000,
,
,367.72931
,380.76034
,380.74400
,
,398.24099
,473.56670
0.035000,
0.035000,
0.035000,
,
0.036700,406.82240
0.022760,603.55917
,
,
0.022820,607.03000
,
0.022840,572.41183
,513.29545
,
0.022820,
,
,
0.022600,610.23360
0.022830,607.05530
0.022720,615.95454
,607.03000
0.051590,158.27934
,267.93069
0.049650,278.73691
0.050920,292.40360
,
,
0.050840,291.45011
0.050200,285.09351
0.051600,157.00802
0.050910,292.07300
0.051050,293.99128
,
,247.90740
,
0.024460,565.07800
0.024500,573.36532
0.024590,568.91570
0.024520,568.91570
,
,
,
4.180000,407.00000
670.000000,4449.62000
3500.000000,4767.45000
2880.000000,5085.28000
5.900000,2002.20000
2.800000,2447.20000
1.700000,
0.171900,203.41018
0.168700,
,
0.168800,
,
,
0.082500,
,
0.084100,76.27882
0.108300,
0.110300,98.52681
,
0.240900,368.68095
,
0.308000,
0.057000,244.72910
0.057000,222.48100
,13762.03900
350.000000,5085.25451
,13603.12400
102.000000,3559.69600
350.000000,3813.94088
,
,
,251.08570
0.039200,311.47340
0.038890,268.88418
,
,292.00000
0.038980,273.33380
0.038890,271.41500
0.039580,301.30284
0.038200,282.86870
0.039570,291.76794
0.037800,1020.23430
,
,
0.037810,1001.12000
0.036900,940.77680
,1071.08710
0.037800,1004.34280
,
0.038000,1017.00000
,
,
0.045740,638.83830
0.045700,645.17000
,
,
,
,400.46580
,645.19490
,
0.050570,157.96151
,162.09330
0.050600,158.91000
,
,
,
,
,
0.019870,462.44265
,
0.019790,467.21010
0.019850,473.54700
0.019850,473.56670
,
0.029200,403.00844
0.029180,404.26300
,
,
,
0.075000,572.09400
,
,
,
0.091700,606.73747
,
,
,
0.091700,611.79700
,514.88460
0.055300,37.82177
,
0.055000,38.13960
,
0.055800,38.13960
,
,30.50000
,
,
0.043750,156.37236
,161.77547
,
0.043500,154.77700
0.043000,168.44990
,251.08570
,
0.043760,169.08556
,
,
,162.09249
,
,
,
,
,
0.058850,150.96925
,
0.028510,562.24127
,
,
,
,
,
0.094640,87.75286
,
0.094590,87.55850
,95.34900
,
,
0.054530,163.36462
,
0.054500,165.27160
0.053560,
,
,
,
,
0.036300,390.93090
,
0.023120,441.78370
0.023400,467.21010
0.023500,638.83830
,416.35730
,
,441.78370
,
,448.14030
0.023200,465.62095
0.023090,454.49690
,
,
0.022900,448.00000
,
,
,444.96200
,
,
,
0.051400,1541.47550
,
,
,
,
0.025960,367.72747
,
,
0.025000,
0.025440,375.99289
,
0.042630,285.72917
,
,
0.044900,190.69800
,
,
,
,
,
,90.30000
0.044900,88.99240
,
,
,64.20000
,
,
0.052000,57.20940
0.048400,52.34660
,
,
0.062800,317.83000
,
,
0.055800,166.86075
,114.41880
,
0.055700,162.72896
,
0.053620,151.59900
,158.91500
,
,
,
,
0.101200,390.93090
,
,
0.060700,85.81410
,
,
,
,
0.067000,
,
0.067000,130.31030
0.018200,37.35000
,
0.034500,368.68280
,
,
,
,
0.024300,603.87700
,
,
,
0.066100,479.92330
,
,
0.049400,387.75260
,
,
,
,
0.062000,37.18611
,
0.037100,2466.36080
0.035800,2294.73260
,
,
0.036000,2333.00000
,2479.07400
0.037200,2510.85700
,2809.61720
,
,
0.037000,2412.32970
0.032300,775.50520
,
,
,
,
,
,
0.046900,854.96270
,
,
0.034700,266.97720
,
,
,
0.031600,139.84520
,
,
0.026100,282.86870
,
0.054900,87.40325
,
,
,112.51126
,
0.084500,92.48853
0.082150,91.21675
,
0.204400,124.58874
0.210100,127.13200
,
,
0.049900,172.26386
0.049900,172.00000
,
0.049900,175.12433
,
,179.89178
0.051650,188.15536
,171.62820
,
,
0.069400,2688.84180
,
0.055000,98.52730
,
0.055000,100.43378
,
0.048000,123.95370
,
,
,
,
,
0.045300,40.68224
,
,
0.052900,182.43442
,
0.049900,
,
,
,
,
,
,
0.051700,886.74570
0.053800,174.80650
,
,
,
,268.88418
0.042200,288.58964
,
,
,
,394.10920
,
0.041500,264.43456
0.042100,272.00000
,
,
0.045200,88.35674
,
,
,
0.067300,791.39670
,
,
,
0.087100,1652.71600
0.026600,594.34210
,
,
0.028180,676.97790
,
,
0.048230,209.13214
,
0.064100,32.10083
,
,
0.036500,2542.64000
,
,
,
,
,
,
0.051900,133.48860
,
,
0.068100,178.30263
,
,
,168.13207
,247.90740
,
0.051300,154.46538
0.051500,154.46538
0.051250,151.60491
,
,
0.051510,162.72896
0.051000,156.00000
,162.09330
0.050000,143.97699
,
0.033700,508.52800
,
0.050400,344.52772
,
,
,
0.069400,149.38010
,
0.025080,1102.87010
,
,
0.024800,1172.79270
,
0.055900,413.17900
,
0.055030,104.88337
,
0.044030,314.65170
,
,
0.053500,271.74465
0.039570,161.45764
,
,
,
0.054500,448.14030
0.055800,527.59780
,
,
0.020000,3241.70000
,3327.68010
,
,3635.97520
0.020470,3314.96690
0.020300,3241.86600
0.020430,3299.07540
,
0.020870,3305.43200
0.020000,3314.82000
,
0.020240,3241.84975
0.020260,3314.83000
0.020340,3270.47070
0.020200,3213.26130
0.035000,55.20000
,
,
0.048000,286.04700
,
0.054270,95.03117
,
,
,
,
0.045100,47.03884
0.046320,159.55066
,
,
0.062700,181.16310
,
,
0.090400,311.47340
0.060000,1341.24260
,
,
0.065300,254.26400
,
,
0.050530,632.47853
,
,
0.016340,339.76027
0.016520,366.77398
,
,
,
,362.32620
,
0.016530,370.27195
0.016550,371.21000
0.016490,367.72931
,356.92309
0.016160,354.06262
,
,
0.066300,317.83000
,
,
,
0.040800,731.00900
,
0.067600,44.17815
,
0.031380,290.48400
0.030700,275.24078
,
0.030700,279.68000
,
0.030330,269.20201
,
0.030920,279.69040
,291.76794
,
,
0.031440,295.89973
0.030330,269.20201
0.031400,293.99275
0.031380,290.80200
0.058100,120.13974
,
,
0.060000,98.84100
,
0.059990,98.84513
,92.17070
,
,
,
0.051600,93.75985
0.052000,95.34500
,
,
0.052120,94.39551
0.046980,186.87600
,180.84527
0.046800,177.98480
,
,
,212.94610
0.047000,181.16310
0.048900,196.10111
,
0.037000,279.37257
,
,
,
0.037600,280.95000
0.036350,352.47347
0.036070,336.89980
0.036510,340.38200
,
,394.10920
,
,355.65177
,
,
,
,
0.047300,184.33400
,
,139.84520
0.048190,190.06234
,
0.047300,184.34140
0.047380,182.43442
0.039660,324.18660
0.039970,329.90754
0.040000,324.18498
,
,
0.039850,326.71500
,
,
,270.15550
,
0.044200,282.54945
0.044640,294.62841
,
,
0.044650,287.95398
0.044690,288.26000
0.044500,285.71700
,73.10090
,
,
0.045700,77.54700
0.045660,77.86835
,
0.045650,77.55052
,
,
,772.32690
0.031700,559.38080
0.031820,600.69870
0.031870,654.72980
0.031850,645.19490
,617.86152
,
,
0.031500,629.30340
0.031510,559.35700
,559.36000
0.046630,155.41887
,152.55840
,
,
,
0.046570,151.92274
0.046590,151.91600
,
,
,
,835.89290
,
,1144.18800
0.039040,1109.22670
,
0.039400,1144.14000
0.025900,1042.48240
,
,
,
,371.86110
,
,
0.025550,1303.00000
,
0.023900,665.21819
,
,
0.052400,187.51000
,177.98480
,181.16310
0.052100,185.29489
0.043170,228.82800
0.043130,222.79883
,
,
,
,225.65930
,
0.026770,750.39663
0.026430,726.55938
0.026430,729.73768
,
,
0.026410,729.41985
,
0.026430,731.93200
,
0.044600,572.07000
,
0.044700,546.66760
,
,
,859.73015
0.075220,855.24500
,
,1093.33520
0.076000,858.10000
0.075800,861.31930
0.075840,841.61384
0.048580,89.94589
,88.99240
,
0.048280,89.31023
,
0.048590,87.40325
,
,
,
0.048600,88.98900
0.023120,393.13900
0.022600,376.94638
0.023290,409.68287
0.022870,371.86110
,
,
,
0.023070,393.15571
,368.36497
0.023180,396.96967
0.023200,397.28750
,386.48128
,
,
,
,
,375.03940
,270.15550
0.040000,298.76020
0.041000,310.51991
,
0.040200,292.39100
0.040220,299.07803
,
1.070000,
0.056100,167.49641
0.054800,159.23283
,
,
,
0.054800,158.90800
,
0.015280,651.55150
,
0.015040,635.02434
0.014200,565.71400
,
0.014000,572.10000
,
,
,
,
,
0.034740,279.05474
,
,
,
0.034730,282.53900
0.034430,275.55861
,
0.034530,276.51210
0.040540,320.04100
0.039630,306.38812
,
,
,
0.040500,318.46566
,330.54320
0.040540,318.78349
0.023350,607.05530
,
,
0.024480,667.73300
,
,
0.023340,603.87700
0.050700,
,
,363.60000
,
0.051000,359.14790
,341.00000
,
,370.00000
,
,
,363.10000
0.052000,362.31100
0.052000,383.00000
,
,
1.360000,
1.410000,500.00000
,
1.393000,
,15.20000
0.085000,
0.088000,16.80000
,14.20000
,13.10000
,
,10.40000
,
,12.20000
,6.77000
,22.00000
0.017300,9.10000
,6.83000
,
,6.91000
,
,
0.016730,
0.034490,327.68273
,
0.034440,311.46000
,
0.033200,288.00000
0.034400,312.74472
,
,
,254.26400
0.037900,126.81417
,
,
